1325,325,"Prière de l'op. ""Le Cid"" ; Elle ne croyait pas : de l'op. ""Mignon"" [enregistrement sonore] :","Massenet, Jules, 1842-1912",1919,"1 disque : analogique, 80 r/min ; 30 cm",http://collections.banq.qc.ca/bitstream/52327/1325/1/500376a.m4a
1326,326,Prière  [enregistrement sonore] / Gounod. Le coeur de ma mie / Jaques-Dalcroze,"Gounod, Charles, 1818-1893",1915,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1326/1/496253a.m4a
1327,327,"La prière en famille Ne fais jamais pleurer ta mère / R. Beaudry ; [interprété par] Albert Viau, baryton... [enregistrement sonore] / B. Dubé, s.j., C.E. Gadbois, ptre ; harm., Van de Goor ; [interprété par] Albert Viau-François Brunet...","Viau, Albert, 1910-2001",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1327/1/501745a.m4a
1328,328,La prière en famille Ne fais jamais pleurer ta mère / Beaudry ; [interprété par] Lionel Parent [enregistrement sonore] / Dubé-Gadbois ; [interprété par] Lionel Parent.,"Parent, Lionel, 1905-1980",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1328/1/503036a.m4a
1329,329,Prière pour Noël C'est Noël / [enregistrement sonore] ; J. Melançon ; [interprété par] Jean Cartier,"Cartier, Jean",1930,"1 disque : analogique, 78 r/min ; 18 cm",http://collections.banq.qc.ca/bitstream/52327/1329/1/497911a.m4a
1330,330,"Priez, aimez, chantez Oh! si les fleurs avaient des yeux / Massenet ; [interprété par] Paul Dufault [enregistrement sonore] / Cregh ; [interprété par] Paul Dufault.","Dufault, Paul, 1872-1930",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1330/1/500441_1_k.m4a
1331,331,"Priez, aimez, chantez Chanson de l'adieu / Do-Mi-Sol-Frédéric Chopin ; d'après l'étude op. 10, no. 3 [enregistrement sonore] / d'Alphonse Riboux-Louis Gregh.","Gregh, Louis, 1843-1915","1948,1946","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1331/1/502104a.m4a
1332,332,"Priez, aimez, chantez  [enregistrement sonore] / Gregh. Tu me dirais / Chaminade","Gregh, Louis, 1843-1915",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1332/1/495320a.m4a
1333,333,"Priez, aimez, chantez  [enregistrement sonore] / Louis Gregh. Les regrets de Mignon / Villemer-Delormel-Boissière","Gregh, Louis, 1843-1915",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1333/1/496720a.m4a
1334,334,Le prince aux muguets Rendez-vous / Ross-Aletter [enregistrement sonore] / Holmès.,"Holmès, Augusta, 1847-1903",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1334/1/501655a.m4a
1335,335,"Printemps d'amour On s'était dit : sur l'air de ""When lights are low"" / Brisson-Kahn-Hoehler-Fiorito ; [interprété par] J.H. Germain [enregistrement sonore] / Beaudry-Carbonneau ; [interprété par] J.H. Germain.","Germain, J.-H. (J.-Hervey), 1888-1961",1924,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1335/1/503338.m4a
1336,336,"Prisonnier de mon amour Prisoner of love / [enregistrement sonore] = Leo Robin-Clarence Gaskill-Russ Columbo ; paroles françaises [et interprété par] Fernand Robidoux. Cynthia, je t'aime = Cynthia's in love / Jack Owens-Gish-White ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux","Robidoux, Fernand, 1920-1998",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1336/1/500493a.m4a
1337,337,Promenade nocturne  [enregistrement sonore] / Christiné ; [interprété par] Hector Pellerin. La fanfare en carton : chansonnette comique / [interprété par] J. Alex. [i.e. Alex. J.] Bédard,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1337/1/494770.m4a
1338,338,Promenade nocturne  [enregistrement sonore] / Christiné ; [interprété par] Hector Pellerin. Le gosse et le chien / Abadie-Aymel-Gabaroche-Aymel ; [interprété par] Hector Pellerin,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1338/1/494799a.m4a
1339,339,"Pssut, pssut, pssut Firlibi racottillé / [enregistrement sonore] ; [interprété par] Eugène Daignault","Daignault, Eugène, 1895-1960",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1339/1/498721.m4a
1340,340,La puce Si vous voulez des femmes / [enregistrement sonore] ; [interprété par] Eugène Daignault,"Daignault, Eugène, 1895-1960",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1340/1/498416a.m4a
1341,341,"Qu'est-c'qu'on attend pour être heureux du film ""Feux de joie"" ; Comme tout le monde : du film ""Feux de joie"" / [enregistrement sonore] : Hornez-Misraki ; [interprété par] Ludovic Huot","Misraki, Paul, 1908-1998",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1341/1/502653a.m4a
1342,342,Quadrille acadien Le reel de la veuve / [enregistrement sonore] ; [interprété par] Maxime Toupin,"Toupin, Maxime, 1873-1947",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1342/1/501442.m4a
1343,343,"Quadrille Cap-Chat Cape Chat quadrille ; Quadrille des marchands = Merchants' quadrille / [enregistrement sonore] = [interprété par] Joseph Guilmette, accordéon","Guilmette, Joseph, 1886-1950",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1343/1/501598.m4a
1344,344,Le quadrille de Charlevoix Le breakdown de Portneuf / [enregistrement sonore] ; [interprété par] Tommy Duchesne,"Duchesne, Tommy, 1909-1986",1941,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1344/1/500712.m4a
1345,345,Quadrille de Québec Quebec quadrille : fig. 1 ; Quadrille de Québec = Quebec quadrille : fig. 2 / [enregistrement sonore] = [interprété par] Isidore Soucy,"Soucy, Isidore, 1899-1963",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1345/1/500637.m4a
1346,346,Quadrille St-Henri Valse Maria / [enregistrement sonore] ; [interprété par] Henri Lacroix et ses Habitants,"Lacroix, Henri, 1895-1962",1940,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1346/1/501584.m4a
1347,347,Quand elle vous regarde chanson-valse / [enregistrement sonore] : [interprété par] Hector Pellerin. Ma fleur chérie : chanson / [interprété par] J. Hervey Germain,"Pellerin, Hector, 1887-1953",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1347/1/494729.m4a
1348,348,"Quand il neige Let it snow! let it snow! let it snow! / [enregistrement sonore] = Sammy Cahn-Jule Styne ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux. Moi si j'étais vous = Aren't you glad you're you : du film ""Bells of St. Mary's"" / Johnny Burke-Jimmy Van Heusen ; paroles françaises de Fernand Robidoux ; [interprété par] Fernand Robidoux","Robidoux, Fernand, 1920-1998",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1348/1/503249a.m4a
1349,349,Quand il vous regarde  [enregistrement sonore] / Benech et Dumont ; chanté par Hector Pellerin. Miami d'amour / Maynard ; chanté par Hector Pellerin,"Pellerin, Hector, 1887-1953",1921,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1349/1/495057a.m4a
1350,350,"Quand je danse avec toi, mon amour Bercé par la houle / L. Sauvat-H. Himmel ; [interprété par] Jean Lalonde, baryton [enregistrement sonore] / Léo Lesieur-Henri Letondal ; [interprété par] Jean Lalonde, baryton.","Lalonde, Jean, 1914-1991",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1350/1/502203a.m4a
1351,351,"Quand la femme est jolie  [enregistrement sonore] / A. Grimaldi ; [performed by] baritone solo, J.F. de Belleval. Baisers d'amour / E. Milok ; [performed by] baritone solo, J.F. de Belleval","Belleval, J.F. de (Joséphat Fournier de)",1923,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1351/1/496833a.m4a
1352,352,Quand la guerre finira When the lights go on again / [enregistrement sonore] = Seiler-Marcus-Benjemen ; [interprété par] Georges Sauvé. Me reviendras-tu = Wonder when my baby's coming home / Goell-Kent ; [interprété par] Georges Sauvé,"Sauvé, Georges, 1905-1980",1943,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1352/1/503042.m4a
1353,353,"Quand le soir Mortel baiser / Guiry-Aimé ; chanté par L. Chartier, baryton [enregistrement sonore] / Foucher-Scotto ; duo par L. Chartier et Madeleine Cardinal.","Chartier, Louis, ca 1895-ca 1970",1921,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1353/1/500044a.m4a
1354,354,"Quand Madelon  [enregistrement sonore] / [interprété par] Torcom Bézazian, baryton avec orchestre. La Madelon de la victoire / [interprété par] Torcom Bézazian, baryton et Edna White, soprano, avec orchestre","Bézazian, Torcom",1919,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1354/1/496229a.m4a
1355,355,"Quand nous avions vingt ans sur l'air de ""When you and I were seventeen"" / [enregistrement sonore] : Fabrio-Rosoff ; [interprété par] Fournier de Belleval. Tu es mon désir : sur l'air de ""Yearning"" / Paradis-Davis-Burke ; [interprété par] Fournier de Belleval","Belleval, J.F. de (Joséphat Fournier de)",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1355/1/496841a.m4a
1356,356,"Quand nous serons vieux Quand on aime / d'Hardelot ; [interprété par] H. Vaillancourt, baryton [enregistrement sonore] / Delmet ; [interprété par] H. Vaillancourt, baryton.","Vaillancourt, Honoré, 1892-1933",1917,"1 disque : analogique, 80 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1356/1/503532_1_k.m4a
1357,357,"Quand nous serons vieux  [enregistrement sonore] / Delmet ; [interprété par] J.F. DeBelleval, baryton. Le bon Dieu des roses / Jutinguer ; [interprété par] J.F. DeBelleval, baryton","Belleval, J.F. de (Joséphat Fournier de)",1926,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1357/1/496945a.m4a
1358,358,Quand on aime Pouet! pouet! / Bard-Yvain ; [interprété par] Gaston St.Jacques [enregistrement sonore] / [interprété par] Gaston St-Jacques.,"St-Jacques, Gaston, ca 1897-ca 1940",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1358/1/503505.m4a
1359,359,Quand on est amoureux J'ai donné mon coeur (à mon aviateur) / LeSieur ; [interprété par] André Lamarre [enregistrement sonore] / Manse-Dumas ; [interprété par] André Lamarre.,"Lamarre, André",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1359/1/503240.m4a
1360,360,Quand on s'est aimé C'est la barque du rêve = When my dreamboat comes home / Friend- Franklin ; [interprété par] André Lamarre [enregistrement sonore] / Charlys ; [interprété par] André Lamarre.,"Lamarre, André",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1360/1/503245.m4a
1361,361,Quand Polion va voir Nina Malurons malurette / [enregistrement sonore] ; [interprété par] Conrad Gauthier,"Gauthier, Conrad, 1885-1964",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1361/1/498324a.m4a
1362,362,"Quatre mots  [enregistrement sonore] / Mauprey-Lelièvre-Varna-Erwin ; [interprété par] Albert Marier. Et, Si l'on ne s'était pas connu / Lelièvre-Parès-Von Parys ; [interprété par] Albert Marier. Bonsoir, chérie / Nel-Furthman-Hanley ; [interprété par] Albert Marier. Et, Rien qu'au revoir, non pas adieu / Nel-Noble-Campbell-Connelly ; [interprété par] Albert Marier","Marier, Albert, 1895-1971",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1362/1/499395.m4a
1363,363,Qui donc es-tu?  [enregistrement sonore] / Deval-Dose ; [interprété par] Charles Dalberty. Quand l'oiseau chante / Tagliafico ; [interprété par] Charles Dalberty,"Dalberty, Charles",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1363/1/495536.m4a
1364,364,La radiomanie  [enregistrement sonore] / Morisset-Patience ; [interprété par] Charles Marchand. J'ai fait une maîtresse / harmonisation d'Oscar O'Brien ; [interprété par] Charles Marchand,"Marchand, Charles, 1890-1930",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1364/1/498167a.m4a
1365,365,"Les rameaux  [enregistrement sonore] / [musique, Jean Faure ; interprété par] Victor Occelier, baryton","Faure, J. (Jean), 1830-1914",1901,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1365/1/503479.m4a
1366,366,"Les rameaux  [enregistrement sonore] / Fauré ; [interprété par] M. Joseph Saucier, Montréal. Souhait = Melody / [interprété par] M. Joseph Saucier, Montréal","Saucier, Joseph, 1869-1941","1920,1905","1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1366/1/499578a.m4a
1367,367,Les rameaux Le crucifix / [enregistrement sonore] ; Faure,"Faure, J. (Jean), 1830-1914",1922,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1367/1/503357a.m4a
1368,368,Les rameaux Sancta Maria / [enregistrement sonore] ; Faure,"Faure, J. (Jean), 1830-1914",1917,"1 disque : analogique, 80 r/min ; 30 cm",http://collections.banq.qc.ca/bitstream/52327/1368/1/497038a.m4a
1369,369,Les rameaux The palm tree / [enregistrement sonore] = J. Faure ; [interprété par] Louis Chartier. Hosanna = Easter song / Jules Granier ; [interprété par] Louis Chartier,"Chartier, Louis, ca 1895-ca 1970",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1369/1/500136a.m4a
1370,370,Ramona  [enregistrement sonore] / Beaudry-Gilbert-Wayne ; [interprété par] Jean Cartier. Ça se dit en deux mots / R. Beaudry ; [interprété par] Jean Cartier,"Cartier, Jean",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1370/1/497650.m4a
1371,371,Ramuntcho  [enregistrement sonore] / Rodor-Scotto ; [interprété par] Lionel Parent. La romance de Paris / Trenet ; [interprété par] Lionel Parent,"Parent, Lionel, 1905-1980",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1371/1/503040b.m4a
1372,372,Reel [des] noces de diamant Reel Blanchette / [enregistrement sonore] ; [interprété par] Louis Blanchette,"Blanchette, Louis, 1905-1969",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1372/1/501248.m4a
1373,373,Reel à Manda Gigue à Ti-Zoune / [enregistrement sonore] ; [interprété par] Isidore Soucy,"Soucy, Isidore, 1899-1963",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1373/1/500620.m4a
1374,374,Reel à quatre. 1ère partie  [enregistrement sonore] ; Reel à quatre. [interprété par] Lacroix-Lajoie,"Lacroix, Henri, 1895-1962",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1374/1/501571.m4a
1375,375,"Reel alouette avec parler au début ; Le clou de la soirée : reel : avec parler au début / [enregistrement sonore] : [interprété par] J.O. LaMadeleine ; guitare, Marcel LaMadeleine","LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1375/1/501207.m4a
1376,376,"Reel bastringue Reel de Campbellton / [enregistrement sonore] ; [interprété par] Louis Blanchette ; au piano, Alphonse Roussel","Blanchette, Louis, 1905-1969",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1376/1/501253a.m4a
1377,377,Reel de Berthier Berthier reel ; Valse dupéril [i.e. du péril] = Duperil waltz / [enregistrement sonore] = joué par le[s] Vagabonds de Montréal,Vagabonds de Montréal (Groupe musical),1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1377/1/501257.m4a
1378,378,"Reel de Calumet et, Non, j'n'irai plus jamais voir les filles / [enregistrement sonore] [interprété par] Monmarquette [sic] & Légaré. Valse italienne, et, Marche des clairons / [interprété par] P.E. Sylvestre","Montmarquette, Alfred, 1871-1944",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1378/1/498676a.m4a
1379,379,Reel de Fridolin En avant la musique / [enregistrement sonore] ; [interprété par] Henri Lacroix et ses Habitants,"Lacroix, Henri, 1895-1962",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1379/1/501592.m4a
1380,380,Reel de l'horloge Domino marche / [enregistrement sonore] ; [interprété par] Isidore Soucy & Donat Lafleur,"Soucy, Isidore, 1899-1963",1931,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1380/1/500622.m4a
1381,381,Reel de la mobilization [sic] Reel des aviateurs / [enregistrement sonore] ; [interprété par] Isidore Soucy,"Soucy, Isidore, 1899-1963",1940,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1381/1/500639.m4a
1382,382,Reel de la session Reel de Windsor Mills / [enregistrement sonore] ; [interprété par] Louis Blanchette,"Blanchette, Louis, 1905-1969",1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1382/1/501254.m4a
1383,383,Reel de la St-Valentin Danse écossaise / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1946,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1383/1/501448.m4a
1384,384,Reel de la victoire Reel de St. Étienne / [enregistrement sonore] ; [interprété par] Rosaire Girard et ses Joyeux trifluviens,"Girard, Rosaire, 1916-1985",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1384/1/501489.m4a
1385,385,Reel de Léo Clog danse / [enregistrement sonore] ; [interprété par] les Trois copains,Trois Copains (Groupe musical),1938,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1385/1/501612.m4a
1386,386,Reel des gais lurons Reel de minuit / [enregistrement sonore] ; [interprété par] J.O. LaMadeleine,"LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1939,"1 disque : analogique, 78 r/min ; 25 cm",URL inconnu
1387,387,"Reel de Montréal Marche de St. Tite / [enregistrement sonore] ; [interprété par] Rosaire Girard et Honoré Beauchesne, de Trois-Rivières","Girard, Rosaire, 1916-1985",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1387/1/501481.m4a
1388,388,"Reel de Rimouski Reel du Général MacArthur / [enregistrement sonore] ; [interprété par] Gaston Dufresne, accordéon, Raymond Chevalier, guitare","Dufresne, Gaston, 1920-1965",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1388/1/501601.m4a
1389,389,Reel de Ste. Anne  [enregistrement sonore] / [interprété par Lucille] Perrault [et les] As du folklore. Reel 'Ti'-'Nest / [interprété par] les As du folklore,"Perrault, Lucille",1934,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1389/1/500720.m4a
1390,390,Reel de Tadoussac Reel de Péribonka / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1390/1/501447.m4a
1391,391,Reel de Verchères Valse de Gaspé / [enregistrement sonore] ; [interprété par] A.J. Boulay,"Boulay, A.J. (Arthur-Joseph), 1883-1948",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1391/1/501357a.m4a
1392,392,Le reel des deux commères Le reel de Sainte Agathe / [enregistrement sonore] ; [interprété par] Henri Houde et son ensemble,"Houde, Henri",1943,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1392/1/501494.m4a
1393,393,Reel des moissonneurs Reel du tricentenaire / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1942,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1393/1/501444.m4a
1394,394,"Reel des montagnes Reel des Laurentides / [enregistrement sonore] ; [interprété par] les Chevaliers du folklore (accordéon, violon, guitare)",Chevaliers du folklore (Groupe musical),1936,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1394/1/500722.m4a
1395,395,Reel des soldats Clog national / [enregistrement sonore] ; [interprété par] Henri Houde et Tony Ouellette,"Houde, Henri",1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1395/1/501491.m4a
1396,396,Reel des sucres Reel de Saint-Malo / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1944,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1396/1/501446.m4a
1397,397,Reel des vieux garçons La jolie veuve : reel / [enregistrement sonore] ; [interprété par] Isidore Soucy & Donat Lafleur,"Soucy, Isidore, 1899-1963",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1397/1/500624.m4a
1398,398,Reel du couronnement Reel swing la baquèse dans le coin / [enregistrement sonore] ; [interprété par] J.O. LaMadeleine,"LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1937,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1398/1/501212.m4a
1399,399,Reel du cultivateur Clara reel / [enregistrement sonore] ; [interprété par] J.O. LaMadeleine,"LaMadeleine, J.O. (Joseph-Ovila), 1880-1973",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1399/1/500784.m4a
1400,400,Reel du cultivateur Farmer's reel ; Le reel du grand-père = Grandfather's reel / [enregistrement sonore] = [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1400/1/501415.m4a
1401,401,Reel du journalier Laborer's reel ; Le reel de mon maton / [enregistrement sonore] = [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1401/1/501421a.m4a
1402,402,Reel du pêcheur Quadrille de chez-nous / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1402/1/501401a.m4a
1403,403,Reel du pendu Grande gigue simple / [enregistrement sonore] ; [interprété par] Isidore Soucy,"Soucy, Isidore, 1899-1963",1927,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1403/1/500621a.m4a
1404,404,Reel du pendu Money musk / [enregistrement sonore] ; [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1404/1/501411.m4a
1405,405,Reel du voyageur Drummer's reel ; Poteau blanc : jigue [i.e. gigue] = White post / [enregistrement sonore] = [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1928,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1405/1/501413.m4a
1406,406,Reel Isidore Reel de l'oiseau moqueur / [enregistrement sonore] ; [interprété par] Ensemble Hubert de Trois Rivières,Ensemble Hubert (Groupe musical),1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1406/1/501496.m4a
1407,407,Reel Jacques-Cartier Jacques Cartier reel ; Reel de Ste-Anne = St. Anne reel / [enregistrement sonore] = [interprété par] Joseph Allard,"Allard, Joseph, 1873-1947",1930,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1407/1/501405.m4a
1408,408,"Reel Lindberg Le Rimouski / [enregistrement sonore] ; [interprété par] F. Malouin, violoniste, ""Médaille d'or de Québec""","Malouin, F. (Fortunat), 1870-1935",1929,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1408/1/501449.m4a
1409,409,Reel Marcel Valse Angéline / [enregistrement sonore] ; [interprété par] les Trois copains,Trois Copains (Groupe musical),1939,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1409/1/501614.m4a
1410,410,Reel Roméo Reel Bernard / [enregistrement sonore] ; [interprété par] Tommy Duchesne et son accordéon,"Duchesne, Tommy, 1909-1986",1945,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1410/1/500715.m4a
1411,411,Reels [des] noces d'or Reel [des] noces d'argent / [enregistrement sonore] ; [interprété par] Louis Blanchette,"Blanchette, Louis, 1905-1969",1935,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1411/1/501244.m4a
1412,412,Regrets Fleurs fanées / Caron-Clément ; [interprété par] Hercule Lavoie [enregistrement sonore] / Champagne ; [interprété par] Hercule Lavoie.,"Lavoie, Hercule",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1412/1/498813a.m4a
1413,413,Regrets  [enregistrement sonore] / Seynave-Champagne ; [interprété par] Fournier de Belleval. Je t'attendrai / Forest-Beaudry ; [interprété par] Fournier de Belleval,"Belleval, J.F. de (Joséphat Fournier de)",1925,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1413/1/496838a.m4a
1414,414,Les regrets de Mignon mélodie / [enregistrement sonore] : Villemer-Delormel-Boissière. Le chérubin : scène dramatique / DuCamp-Battman[n],"Boissière, Frédéric",1920,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1414/1/497069a.m4a
1415,415,"Rencontre sur l'air de ""Carolina in the morning"" / [enregistrement sonore] : Valhubert-Donaldson ; [interprété par] Hector Pellerin. Crépuscule : sur l'air de ""Tell her at twilight"" / Nel-Donaldson ; [interprété par] Hector Pellerin","Pellerin, Hector, 1887-1953",1923,"1 disque : analogique, 78 r/min ; 25 cm",http://collections.banq.qc.ca/bitstream/52327/1415/1/495005a.m4a
